Antecedent,Consequent,Support,Confidence
"Cheese, Pasta","Bread, Milk",0.1,0.5
"Cheese, Milk","Bread, Pasta",0.1,0.5
"Bread, Milk, Pasta",Cheese,0.1,1.0
"Bread, Cheese, Pasta",Milk,0.1,1.0
"Bread, Cheese, Milk",Pasta,0.1,0.5
"Cheese, Milk, Pasta",Bread,0.1,1.0
Bread,"Cheese, Milk, Tomato Sauce",0.2,0.4
Milk,"Bread, Cheese, Tomato Sauce",0.2,0.4
Cheese,"Bread, Milk, Tomato Sauce",0.2,0.4
Tomato Sauce,"Bread, Cheese, Milk",0.2,0.4
"Bread, Milk","Cheese, Tomato Sauce",0.2,0.667
"Bread, Cheese","Milk, Tomato Sauce",0.2,0.5
"Bread, Tomato Sauce","Cheese, Milk",0.2,1.0
"Cheese, Milk","Bread, Tomato Sauce",0.2,1.0
"Milk, Tomato Sauce","Bread, Cheese",0.2,0.5
"Cheese, Tomato Sauce","Bread, Milk",0.2,1.0
"Bread, Cheese, Milk",Tomato Sauce,0.2,1.0
"Bread, Milk, Tomato Sauce",Cheese,0.2,1.0
"Bread, Cheese, Tomato Sauce",Milk,0.2,1.0
"Cheese, Milk, Tomato Sauce",Bread,0.2,1.0
"Bread, Pasta","Cheese, Tomato Sauce",0.1,1.0
"Bread, Tomato Sauce","Cheese, Pasta",0.1,0.5
"Cheese, Pasta","Bread, Tomato Sauce",0.1,0.5
"Cheese, Tomato Sauce","Bread, Pasta",0.1,0.5
"Bread, Cheese, Pasta",Tomato Sauce,0.1,1.0
"Bread, Pasta, Tomato Sauce",Cheese,0.1,1.0
"Bread, Cheese, Tomato Sauce",Pasta,0.1,0.5
"Cheese, Pasta, Tomato Sauce",Bread,0.1,1.0
"Bread, Chicken","Eggs, Milk",0.1,0.5
"Chicken, Milk","Bread, Eggs",0.1,0.5
"Chicken, Eggs","Bread, Milk",0.1,1.0
"Bread, Chicken, Milk",Eggs,0.1,1.0
"Bread, Chicken, Eggs",Milk,0.1,1.0
"Chicken, Eggs, Milk",Bread,0.1,1.0
"Bread, Chicken","Eggs, Tomato Sauce",0.1,0.5
"Chicken, Eggs","Bread, Tomato Sauce",0.1,1.0
"Chicken, Tomato Sauce","Bread, Eggs",0.1,0.5
"Bread, Tomato Sauce","Chicken, Eggs",0.1,0.5
"Bread, Chicken, Eggs",Tomato Sauce,0.1,1.0
"Bread, Chicken, Tomato Sauce",Eggs,0.1,1.0
"Chicken, Eggs, Tomato Sauce",Bread,0.1,1.0
"Bread, Eggs, Tomato Sauce",Chicken,0.1,0.5
"Bread, Chicken","Milk, Tomato Sauce",0.1,0.5
"Chicken, Milk","Bread, Tomato Sauce",0.1,0.5
"Chicken, Tomato Sauce","Bread, Milk",0.1,0.5
"Bread, Tomato Sauce","Chicken, Milk",0.1,0.5
"Bread, Chicken, Milk",Tomato Sauce,0.1,1.0
"Bread, Chicken, Tomato Sauce",Milk,0.1,1.0
"Chicken, Milk, Tomato Sauce",Bread,0.1,0.5
"Bread, Milk, Tomato Sauce",Chicken,0.1,0.5
"Bread, Pasta","Eggs, Milk",0.1,1.0
"Eggs, Pasta","Bread, Milk",0.1,0.5
"Bread, Milk, Pasta",Eggs,0.1,1.0
"Bread, Eggs, Pasta",Milk,0.1,1.0
"Eggs, Milk, Pasta",Bread,0.1,0.5
Bread,"Eggs, Milk, Tomato Sauce",0.2,0.4
Milk,"Bread, Eggs, Tomato Sauce",0.2,0.4
Eggs,"Bread, Milk, Tomato Sauce",0.2,0.4
Tomato Sauce,"Bread, Eggs, Milk",0.2,0.4
"Bread, Milk","Eggs, Tomato Sauce",0.2,0.667
"Bread, Eggs","Milk, Tomato Sauce",0.2,0.5
"Bread, Tomato Sauce","Eggs, Milk",0.2,1.0
"Eggs, Milk","Bread, Tomato Sauce",0.2,0.5
"Milk, Tomato Sauce","Bread, Eggs",0.2,0.5
"Eggs, Tomato Sauce","Bread, Milk",0.2,0.667
"Bread, Eggs, Milk",Tomato Sauce,0.2,0.667
"Bread, Milk, Tomato Sauce",Eggs,0.2,1.0
"Bread, Eggs, Tomato Sauce",Milk,0.2,1.0
"Eggs, Milk, Tomato Sauce",Bread,0.2,0.667
"Bread, Pasta","Eggs, Tomato Sauce",0.1,1.0
"Bread, Tomato Sauce","Eggs, Pasta",0.1,0.5
"Eggs, Pasta","Bread, Tomato Sauce",0.1,0.5
"Bread, Eggs, Pasta",Tomato Sauce,0.1,1.0
"Bread, Pasta, Tomato Sauce",Eggs,0.1,1.0
"Bread, Eggs, Tomato Sauce",Pasta,0.1,0.5
"Eggs, Pasta, Tomato Sauce",Bread,0.1,0.5
"Bread, Pasta","Milk, Tomato Sauce",0.1,1.0
"Bread, Tomato Sauce","Milk, Pasta",0.1,0.5
"Bread, Milk, Pasta",Tomato Sauce,0.1,1.0
"Bread, Pasta, Tomato Sauce",Milk,0.1,1.0
"Bread, Milk, Tomato Sauce",Pasta,0.1,0.5
"Chicken, Eggs","Butter, Cheese",0.1,1.0
"Butter, Eggs","Cheese, Chicken",0.1,0.5
"Cheese, Chicken, Eggs",Butter,0.1,1.0
"Butter, Chicken, Eggs",Cheese,0.1,1.0
"Butter, Cheese, Eggs",Chicken,0.1,0.5
"Chicken, Milk","Butter, Cheese",0.1,0.5
"Cheese, Milk","Butter, Chicken",0.1,0.5
"Butter, Milk","Cheese, Chicken",0.1,0.5
"Cheese, Chicken, Milk",Butter,0.1,1.0
"Butter, Chicken, Milk",Cheese,0.1,0.5
"Butter, Cheese, Milk",Chicken,0.1,1.0
"Cheese, Olive Oil","Butter, Chicken",0.1,1.0
"Butter, Olive Oil","Cheese, Chicken",0.1,0.5
"Cheese, Chicken, Olive Oil",Butter,0.1,1.0
"Butter, Chicken, Olive Oil",Cheese,0.1,0.5
"Butter, Cheese, Olive Oil",Chicken,0.1,1.0
"Chicken, Pasta","Butter, Cheese",0.1,0.5
"Cheese, Pasta","Butter, Chicken",0.1,0.5
"Butter, Pasta","Cheese, Chicken",0.1,0.5
"Cheese, Chicken, Pasta",Butter,0.1,1.0
"Butter, Chicken, Pasta",Cheese,0.1,0.5
"Butter, Cheese, Pasta",Chicken,0.1,1.0
Chicken,"Butter, Cheese, Rice",0.2,0.4
Rice,"Butter, Cheese, Chicken",0.2,0.4
Cheese,"Butter, Chicken, Rice",0.2,0.4
Butter,"Cheese, Chicken, Rice",0.2,0.4
"Chicken, Rice","Butter, Cheese",0.2,0.5
"Cheese, Chicken","Butter, Rice",0.2,0.667
"Butter, Chicken","Cheese, Rice",0.2,0.5
"Cheese, Rice","Butter, Chicken",0.2,1.0
"Butter, Rice","Cheese, Chicken",0.2,0.667
"Butter, Cheese","Chicken, Rice",0.2,0.5
"Cheese, Chicken, Rice",Butter,0.2,1.0
"Butter, Chicken, Rice",Cheese,0.2,0.667
"Butter, Cheese, Chicken",Rice,0.2,0.667
"Butter, Cheese, Rice",Chicken,0.2,1.0
"Chicken, Tomato Sauce","Butter, Cheese",0.1,0.5
"Cheese, Tomato Sauce","Butter, Chicken",0.1,0.5
"Butter, Tomato Sauce","Cheese, Chicken",0.1,0.5
"Cheese, Chicken, Tomato Sauce",Butter,0.1,1.0
"Butter, Chicken, Tomato Sauce",Cheese,0.1,0.5
"Butter, Cheese, Tomato Sauce",Chicken,0.1,1.0
"Butter, Eggs","Cheese, Milk",0.1,0.5
"Cheese, Milk","Butter, Eggs",0.1,0.5
"Butter, Milk","Cheese, Eggs",0.1,0.5
"Cheese, Eggs, Milk",Butter,0.1,0.5
"Butter, Eggs, Milk",Cheese,0.1,1.0
"Butter, Cheese, Eggs",Milk,0.1,0.5
"Butter, Cheese, Milk",Eggs,0.1,1.0
"Butter, Eggs","Cheese, Tomato Sauce",0.1,0.5
"Cheese, Tomato Sauce","Butter, Eggs",0.1,0.5
"Butter, Tomato Sauce","Cheese, Eggs",0.1,0.5
"Butter, Cheese, Eggs",Tomato Sauce,0.1,0.5
"Cheese, Eggs, Tomato Sauce",Butter,0.1,0.5
"Butter, Eggs, Tomato Sauce",Cheese,0.1,1.0
"Butter, Cheese, Tomato Sauce",Eggs,0.1,1.0
"Cheese, Milk","Butter, Tomato Sauce",0.1,0.5
"Butter, Milk","Cheese, Tomato Sauce",0.1,0.5
"Cheese, Tomato Sauce","Butter, Milk",0.1,0.5
"Butter, Tomato Sauce","Cheese, Milk",0.1,0.5
"Butter, Cheese, Milk",Tomato Sauce,0.1,1.0
"Cheese, Milk, Tomato Sauce",Butter,0.1,0.5
"Butter, Milk, Tomato Sauce",Cheese,0.1,0.5
"Butter, Cheese, Tomato Sauce",Milk,0.1,1.0
"Cheese, Olive Oil","Butter, Pasta",0.1,1.0
"Butter, Olive Oil","Cheese, Pasta",0.1,0.5
"Cheese, Pasta","Butter, Olive Oil",0.1,0.5
"Butter, Pasta","Cheese, Olive Oil",0.1,0.5
"Cheese, Olive Oil, Pasta",Butter,0.1,1.0
"Butter, Olive Oil, Pasta",Cheese,0.1,0.5
"Butter, Cheese, Olive Oil",Pasta,0.1,1.0
"Butter, Cheese, Pasta",Olive Oil,0.1,1.0
"Cheese, Olive Oil","Butter, Rice",0.1,1.0
"Butter, Olive Oil","Cheese, Rice",0.1,0.5
"Cheese, Rice","Butter, Olive Oil",0.1,0.5
"Cheese, Olive Oil, Rice",Butter,0.1,1.0
"Butter, Olive Oil, Rice",Cheese,0.1,0.5
"Butter, Cheese, Olive Oil",Rice,0.1,1.0
"Butter, Cheese, Rice",Olive Oil,0.1,0.5
"Cheese, Pasta","Butter, Rice",0.1,0.5
"Butter, Pasta","Cheese, Rice",0.1,0.5
"Cheese, Rice","Butter, Pasta",0.1,0.5
"Butter, Cheese, Pasta",Rice,0.1,1.0
"Cheese, Pasta, Rice",Butter,0.1,1.0
"Butter, Pasta, Rice",Cheese,0.1,0.5
"Butter, Cheese, Rice",Pasta,0.1,0.5
"Chicken, Eggs","Butter, Milk",0.1,1.0
"Chicken, Milk","Butter, Eggs",0.1,0.5
"Butter, Eggs","Chicken, Milk",0.1,0.5
"Butter, Milk","Chicken, Eggs",0.1,0.5
"Chicken, Eggs, Milk",Butter,0.1,1.0
"Butter, Chicken, Eggs",Milk,0.1,1.0
"Butter, Chicken, Milk",Eggs,0.1,0.5
"Butter, Eggs, Milk",Chicken,0.1,1.0
"Chicken, Eggs","Butter, Tomato Sauce",0.1,1.0
"Chicken, Tomato Sauce","Butter, Eggs",0.1,0.5
"Butter, Eggs","Chicken, Tomato Sauce",0.1,0.5
"Butter, Tomato Sauce","Chicken, Eggs",0.1,0.5
"Butter, Chicken, Eggs",Tomato Sauce,0.1,1.0
"Chicken, Eggs, Tomato Sauce",Butter,0.1,1.0
"Butter, Chicken, Tomato Sauce",Eggs,0.1,0.5
"Butter, Eggs, Tomato Sauce",Chicken,0.1,1.0
"Chicken, Milk","Butter, Olive Oil",0.1,0.5
"Milk, Olive Oil","Butter, Chicken",0.1,0.5
"Butter, Olive Oil","Chicken, Milk",0.1,0.5
"Butter, Milk","Chicken, Olive Oil",0.1,0.5
"Chicken, Milk, Olive Oil",Butter,0.1,1.0
"Butter, Chicken, Olive Oil",Milk,0.1,0.5
"Butter, Chicken, Milk",Olive Oil,0.1,0.5
"Butter, Milk, Olive Oil",Chicken,0.1,1.0
"Chicken, Pasta","Butter, Milk",0.1,0.5
"Chicken, Milk","Butter, Pasta",0.1,0.5
"Butter, Pasta","Chicken, Milk",0.1,0.5
"Butter, Milk","Chicken, Pasta",0.1,0.5
"Chicken, Milk, Pasta",Butter,0.1,1.0
"Butter, Chicken, Pasta",Milk,0.1,0.5
"Butter, Chicken, Milk",Pasta,0.1,0.5
"Butter, Milk, Pasta",Chicken,0.1,1.0
"Chicken, Milk","Butter, Rice",0.1,0.5
"Milk, Rice","Butter, Chicken",0.1,1.0
"Butter, Milk","Chicken, Rice",0.1,0.5
"Chicken, Milk, Rice",Butter,0.1,1.0
"Butter, Chicken, Milk",Rice,0.1,0.5
"Butter, Milk, Rice",Chicken,0.1,1.0
Chicken,"Butter, Milk, Tomato Sauce",0.2,0.4
Milk,"Butter, Chicken, Tomato Sauce",0.2,0.4
Butter,"Chicken, Milk, Tomato Sauce",0.2,0.4
Tomato Sauce,"Butter, Chicken, Milk",0.2,0.4
"Chicken, Milk","Butter, Tomato Sauce",0.2,1.0
"Butter, Chicken","Milk, Tomato Sauce",0.2,0.5
"Chicken, Tomato Sauce","Butter, Milk",0.2,1.0
"Butter, Milk","Chicken, Tomato Sauce",0.2,1.0
"Milk, Tomato Sauce","Butter, Chicken",0.2,0.5
"Butter, Tomato Sauce","Chicken, Milk",0.2,1.0
"Butter, Chicken, Milk",Tomato Sauce,0.2,1.0
"Chicken, Milk, Tomato Sauce",Butter,0.2,1.0
"Butter, Chicken, Tomato Sauce",Milk,0.2,1.0
"Butter, Milk, Tomato Sauce",Chicken,0.2,1.0
Chicken,"Butter, Olive Oil, Pasta",0.2,0.4
Olive Oil,"Butter, Chicken, Pasta",0.2,0.4
Pasta,"Butter, Chicken, Olive Oil",0.2,0.4
Butter,"Chicken, Olive Oil, Pasta",0.2,0.4
"Chicken, Olive Oil","Butter, Pasta",0.2,0.667
"Chicken, Pasta","Butter, Olive Oil",0.2,1.0
"Butter, Chicken","Olive Oil, Pasta",0.2,0.5
"Olive Oil, Pasta","Butter, Chicken",0.2,0.5
"Butter, Olive Oil","Chicken, Pasta",0.2,1.0
"Butter, Pasta","Chicken, Olive Oil",0.2,1.0
"Chicken, Olive Oil, Pasta",Butter,0.2,1.0
"Butter, Chicken, Olive Oil",Pasta,0.2,1.0
"Butter, Chicken, Pasta",Olive Oil,0.2,1.0
"Butter, Olive Oil, Pasta",Chicken,0.2,1.0
Chicken,"Butter, Olive Oil, Rice",0.2,0.4
Olive Oil,"Butter, Chicken, Rice",0.2,0.4
Rice,"Butter, Chicken, Olive Oil",0.2,0.4
Butter,"Chicken, Olive Oil, Rice",0.2,0.4
"Chicken, Olive Oil","Butter, Rice",0.2,0.667
"Chicken, Rice","Butter, Olive Oil",0.2,0.5
"Butter, Chicken","Olive Oil, Rice",0.2,0.5
"Olive Oil, Rice","Butter, Chicken",0.2,0.5
"Butter, Olive Oil","Chicken, Rice",0.2,1.0
"Butter, Rice","Chicken, Olive Oil",0.2,0.667
"Chicken, Olive Oil, Rice",Butter,0.2,0.667
"Butter, Chicken, Olive Oil",Rice,0.2,1.0
"Butter, Chicken, Rice",Olive Oil,0.2,0.667
"Butter, Olive Oil, Rice",Chicken,0.2,1.0
"Chicken, Tomato Sauce","Butter, Olive Oil",0.1,0.5
"Butter, Olive Oil","Chicken, Tomato Sauce",0.1,0.5
"Butter, Tomato Sauce","Chicken, Olive Oil",0.1,0.5
"Butter, Chicken, Olive Oil",Tomato Sauce,0.1,0.5
"Chicken, Olive Oil, Tomato Sauce",Butter,0.1,1.0
"Butter, Chicken, Tomato Sauce",Olive Oil,0.1,0.5
"Butter, Olive Oil, Tomato Sauce",Chicken,0.1,1.0
Chicken,"Butter, Pasta, Rice",0.2,0.4
Pasta,"Butter, Chicken, Rice",0.2,0.4
Butter,"Chicken, Pasta, Rice",0.2,0.4
Rice,"Butter, Chicken, Pasta",0.2,0.4
"Chicken, Pasta","Butter, Rice",0.2,1.0
"Butter, Chicken","Pasta, Rice",0.2,0.5
"Chicken, Rice","Butter, Pasta",0.2,0.5
"Butter, Pasta","Chicken, Rice",0.2,1.0
"Pasta, Rice","Butter, Chicken",0.2,0.667
"Butter, Rice","Chicken, Pasta",0.2,0.667
"Butter, Chicken, Pasta",Rice,0.2,1.0
"Chicken, Pasta, Rice",Butter,0.2,1.0
"Butter, Chicken, Rice",Pasta,0.2,0.667
"Butter, Pasta, Rice",Chicken,0.2,1.0
"Chicken, Pasta","Butter, Tomato Sauce",0.1,0.5
"Chicken, Tomato Sauce","Butter, Pasta",0.1,0.5
"Butter, Pasta","Chicken, Tomato Sauce",0.1,0.5
"Butter, Tomato Sauce","Chicken, Pasta",0.1,0.5
"Butter, Chicken, Pasta",Tomato Sauce,0.1,0.5
"Chicken, Pasta, Tomato Sauce",Butter,0.1,1.0
"Butter, Chicken, Tomato Sauce",Pasta,0.1,0.5
"Butter, Pasta, Tomato Sauce",Chicken,0.1,1.0
"Chicken, Tomato Sauce","Butter, Rice",0.1,0.5
"Rice, Tomato Sauce","Butter, Chicken",0.1,0.5
"Butter, Tomato Sauce","Chicken, Rice",0.1,0.5
"Chicken, Rice, Tomato Sauce",Butter,0.1,1.0
"Butter, Chicken, Tomato Sauce",Rice,0.1,0.5
"Butter, Rice, Tomato Sauce",Chicken,0.1,1.0
"Butter, Eggs","Milk, Tomato Sauce",0.1,0.5
"Butter, Milk","Eggs, Tomato Sauce",0.1,0.5
"Butter, Tomato Sauce","Eggs, Milk",0.1,0.5
"Butter, Eggs, Milk",Tomato Sauce,0.1,1.0
"Butter, Eggs, Tomato Sauce",Milk,0.1,1.0
"Butter, Milk, Tomato Sauce",Eggs,0.1,0.5
"Milk, Olive Oil","Butter, Pasta",0.1,0.5
"Butter, Olive Oil","Milk, Pasta",0.1,0.5
"Butter, Pasta","Milk, Olive Oil",0.1,0.5
"Butter, Milk","Olive Oil, Pasta",0.1,0.5
"Milk, Olive Oil, Pasta",Butter,0.1,0.5
"Butter, Olive Oil, Pasta",Milk,0.1,0.5
"Butter, Milk, Olive Oil",Pasta,0.1,1.0
"Butter, Milk, Pasta",Olive Oil,0.1,1.0
"Milk, Olive Oil","Butter, Rice",0.1,0.5
"Butter, Olive Oil","Milk, Rice",0.1,0.5
"Milk, Rice","Butter, Olive Oil",0.1,1.0
"Butter, Milk","Olive Oil, Rice",0.1,0.5
"Milk, Olive Oil, Rice",Butter,0.1,1.0
"Butter, Olive Oil, Rice",Milk,0.1,0.5
"Butter, Milk, Olive Oil",Rice,0.1,1.0
"Butter, Milk, Rice",Olive Oil,0.1,1.0
"Milk, Olive Oil","Butter, Tomato Sauce",0.1,0.5
"Butter, Olive Oil","Milk, Tomato Sauce",0.1,0.5
"Butter, Milk","Olive Oil, Tomato Sauce",0.1,0.5
"Butter, Tomato Sauce","Milk, Olive Oil",0.1,0.5
"Butter, Milk, Olive Oil",Tomato Sauce,0.1,1.0
"Milk, Olive Oil, Tomato Sauce",Butter,0.1,0.5
"Butter, Olive Oil, Tomato Sauce",Milk,0.1,1.0
"Butter, Milk, Tomato Sauce",Olive Oil,0.1,0.5
"Butter, Pasta","Milk, Rice",0.1,0.5
"Butter, Milk","Pasta, Rice",0.1,0.5
"Milk, Rice","Butter, Pasta",0.1,1.0
"Butter, Milk, Pasta",Rice,0.1,1.0
"Milk, Pasta, Rice",Butter,0.1,1.0
"Butter, Pasta, Rice",Milk,0.1,0.5
"Butter, Milk, Rice",Pasta,0.1,1.0
"Butter, Pasta","Milk, Tomato Sauce",0.1,0.5
"Butter, Milk","Pasta, Tomato Sauce",0.1,0.5
"Butter, Tomato Sauce","Milk, Pasta",0.1,0.5
"Butter, Milk, Pasta",Tomato Sauce,0.1,1.0
"Butter, Pasta, Tomato Sauce",Milk,0.1,1.0
"Butter, Milk, Tomato Sauce",Pasta,0.1,0.5
"Milk, Rice","Butter, Tomato Sauce",0.1,1.0
"Rice, Tomato Sauce","Butter, Milk",0.1,0.5
"Butter, Milk","Rice, Tomato Sauce",0.1,0.5
"Butter, Tomato Sauce","Milk, Rice",0.1,0.5
"Butter, Milk, Rice",Tomato Sauce,0.1,1.0
"Milk, Rice, Tomato Sauce",Butter,0.1,1.0
"Butter, Rice, Tomato Sauce",Milk,0.1,1.0
"Butter, Milk, Tomato Sauce",Rice,0.1,0.5
Olive Oil,"Butter, Pasta, Rice",0.2,0.4
Pasta,"Butter, Olive Oil, Rice",0.2,0.4
Butter,"Olive Oil, Pasta, Rice",0.2,0.4
Rice,"Butter, Olive Oil, Pasta",0.2,0.4
"Olive Oil, Pasta","Butter, Rice",0.2,0.5
"Butter, Olive Oil","Pasta, Rice",0.2,1.0
"Olive Oil, Rice","Butter, Pasta",0.2,0.5
"Butter, Pasta","Olive Oil, Rice",0.2,1.0
"Pasta, Rice","Butter, Olive Oil",0.2,0.667
"Butter, Rice","Olive Oil, Pasta",0.2,0.667
"Butter, Olive Oil, Pasta",Rice,0.2,1.0
"Olive Oil, Pasta, Rice",Butter,0.2,0.667
"Butter, Olive Oil, Rice",Pasta,0.2,1.0
"Butter, Pasta, Rice",Olive Oil,0.2,1.0
"Butter, Olive Oil","Pasta, Tomato Sauce",0.1,0.5
"Butter, Pasta","Olive Oil, Tomato Sauce",0.1,0.5
"Butter, Tomato Sauce","Olive Oil, Pasta",0.1,0.5
"Butter, Olive Oil, Pasta",Tomato Sauce,0.1,0.5
"Butter, Olive Oil, Tomato Sauce",Pasta,0.1,1.0
"Butter, Pasta, Tomato Sauce",Olive Oil,0.1,1.0
"Butter, Olive Oil","Rice, Tomato Sauce",0.1,0.5
"Rice, Tomato Sauce","Butter, Olive Oil",0.1,0.5
"Butter, Tomato Sauce","Olive Oil, Rice",0.1,0.5
"Butter, Olive Oil, Rice",Tomato Sauce,0.1,0.5
"Olive Oil, Rice, Tomato Sauce",Butter,0.1,0.5
"Butter, Olive Oil, Tomato Sauce",Rice,0.1,1.0
"Butter, Rice, Tomato Sauce",Olive Oil,0.1,1.0
"Butter, Tomato Sauce","Pasta, Rice",0.1,0.5
"Rice, Tomato Sauce","Butter, Pasta",0.1,0.5
"Butter, Pasta","Rice, Tomato Sauce",0.1,0.5
"Butter, Pasta, Tomato Sauce",Rice,0.1,1.0
"Pasta, Rice, Tomato Sauce",Butter,0.1,0.5
"Butter, Rice, Tomato Sauce",Pasta,0.1,1.0
"Butter, Pasta, Rice",Tomato Sauce,0.1,0.5
"Chicken, Milk","Cheese, Eggs",0.1,0.5
"Chicken, Eggs","Cheese, Milk",0.1,1.0
"Cheese, Milk","Chicken, Eggs",0.1,0.5
"Cheese, Chicken, Milk",Eggs,0.1,1.0
"Chicken, Eggs, Milk",Cheese,0.1,1.0
"Cheese, Chicken, Eggs",Milk,0.1,1.0
"Cheese, Eggs, Milk",Chicken,0.1,0.5
"Chicken, Eggs","Cheese, Tomato Sauce",0.1,1.0
"Chicken, Tomato Sauce","Cheese, Eggs",0.1,0.5
"Cheese, Tomato Sauce","Chicken, Eggs",0.1,0.5
"Cheese, Chicken, Eggs",Tomato Sauce,0.1,1.0
"Cheese, Chicken, Tomato Sauce",Eggs,0.1,1.0
"Chicken, Eggs, Tomato Sauce",Cheese,0.1,1.0
"Cheese, Eggs, Tomato Sauce",Chicken,0.1,0.5
"Chicken, Milk","Cheese, Tomato Sauce",0.1,0.5
"Chicken, Tomato Sauce","Cheese, Milk",0.1,0.5
"Cheese, Milk","Chicken, Tomato Sauce",0.1,0.5
"Cheese, Tomato Sauce","Chicken, Milk",0.1,0.5
"Cheese, Chicken, Milk",Tomato Sauce,0.1,1.0
"Chicken, Milk, Tomato Sauce",Cheese,0.1,0.5
"Cheese, Chicken, Tomato Sauce",Milk,0.1,1.0
"Cheese, Milk, Tomato Sauce",Chicken,0.1,0.5
"Chicken, Pasta","Cheese, Olive Oil",0.1,0.5
"Cheese, Olive Oil","Chicken, Pasta",0.1,1.0
"Cheese, Pasta","Chicken, Olive Oil",0.1,0.5
"Chicken, Olive Oil, Pasta",Cheese,0.1,0.5
"Cheese, Chicken, Olive Oil",Pasta,0.1,1.0
"Cheese, Chicken, Pasta",Olive Oil,0.1,1.0
"Cheese, Olive Oil, Pasta",Chicken,0.1,1.0
"Cheese, Olive Oil","Chicken, Rice",0.1,1.0
"Cheese, Rice","Chicken, Olive Oil",0.1,0.5
"Cheese, Chicken, Olive Oil",Rice,0.1,1.0
"Cheese, Chicken, Rice",Olive Oil,0.1,0.5
"Cheese, Olive Oil, Rice",Chicken,0.1,1.0
"Chicken, Pasta","Cheese, Rice",0.1,0.5
"Cheese, Pasta","Chicken, Rice",0.1,0.5
"Cheese, Rice","Chicken, Pasta",0.1,0.5
"Cheese, Chicken, Pasta",Rice,0.1,1.0
"Chicken, Pasta, Rice",Cheese,0.1,0.5
"Cheese, Chicken, Rice",Pasta,0.1,0.5
"Cheese, Pasta, Rice",Chicken,0.1,1.0
"Cheese, Pasta","Eggs, Milk",0.1,0.5
"Eggs, Pasta","Cheese, Milk",0.1,0.5
"Cheese, Milk","Eggs, Pasta",0.1,0.5
"Cheese, Milk, Pasta",Eggs,0.1,1.0
"Eggs, Milk, Pasta",Cheese,0.1,0.5
"Cheese, Eggs, Pasta",Milk,0.1,1.0
"Cheese, Eggs, Milk",Pasta,0.1,0.5
Milk,"Cheese, Eggs, Tomato Sauce",0.2,0.4
Cheese,"Eggs, Milk, Tomato Sauce",0.2,0.4
Eggs,"Cheese, Milk, Tomato Sauce",0.2,0.4
Tomato Sauce,"Cheese, Eggs, Milk",0.2,0.4
"Cheese, Milk","Eggs, Tomato Sauce",0.2,1.0
"Eggs, Milk","Cheese, Tomato Sauce",0.2,0.5
"Milk, Tomato Sauce","Cheese, Eggs",0.2,0.5
"Cheese, Eggs","Milk, Tomato Sauce",0.2,0.667
"Cheese, Tomato Sauce","Eggs, Milk",0.2,1.0
"Eggs, Tomato Sauce","Cheese, Milk",0.2,0.667
"Cheese, Eggs, Milk",Tomato Sauce,0.2,1.0
"Cheese, Milk, Tomato Sauce",Eggs,0.2,1.0
"Eggs, Milk, Tomato Sauce",Cheese,0.2,0.667
"Cheese, Eggs, Tomato Sauce",Milk,0.2,1.0
"Cheese, Pasta","Eggs, Tomato Sauce",0.1,0.5
"Eggs, Pasta","Cheese, Tomato Sauce",0.1,0.5
"Cheese, Tomato Sauce","Eggs, Pasta",0.1,0.5
"Cheese, Eggs, Pasta",Tomato Sauce,0.1,1.0
"Cheese, Pasta, Tomato Sauce",Eggs,0.1,1.0
"Eggs, Pasta, Tomato Sauce",Cheese,0.1,0.5
"Cheese, Eggs, Tomato Sauce",Pasta,0.1,0.5
"Cheese, Pasta","Milk, Tomato Sauce",0.1,0.5
"Cheese, Milk","Pasta, Tomato Sauce",0.1,0.5
"Cheese, Tomato Sauce","Milk, Pasta",0.1,0.5
"Cheese, Milk, Pasta",Tomato Sauce,0.1,1.0
"Cheese, Pasta, Tomato Sauce",Milk,0.1,1.0
"Cheese, Milk, Tomato Sauce",Pasta,0.1,0.5
"Cheese, Olive Oil","Pasta, Rice",0.1,1.0
"Cheese, Pasta","Olive Oil, Rice",0.1,0.5
"Cheese, Rice","Olive Oil, Pasta",0.1,0.5
"Cheese, Olive Oil, Pasta",Rice,0.1,1.0
"Cheese, Olive Oil, Rice",Pasta,0.1,1.0
"Cheese, Pasta, Rice",Olive Oil,0.1,1.0
"Chicken, Milk","Eggs, Tomato Sauce",0.1,0.5
"Chicken, Eggs","Milk, Tomato Sauce",0.1,1.0
"Chicken, Tomato Sauce","Eggs, Milk",0.1,0.5
"Chicken, Eggs, Milk",Tomato Sauce,0.1,1.0
"Chicken, Milk, Tomato Sauce",Eggs,0.1,0.5
"Chicken, Eggs, Tomato Sauce",Milk,0.1,1.0
"Chicken, Pasta","Milk, Olive Oil",0.1,0.5
"Chicken, Milk","Olive Oil, Pasta",0.1,0.5
"Milk, Olive Oil","Chicken, Pasta",0.1,0.5
"Chicken, Olive Oil, Pasta",Milk,0.1,0.5
"Chicken, Milk, Olive Oil",Pasta,0.1,1.0
"Chicken, Milk, Pasta",Olive Oil,0.1,1.0
"Milk, Olive Oil, Pasta",Chicken,0.1,0.5
"Chicken, Milk","Olive Oil, Rice",0.1,0.5
"Milk, Olive Oil","Chicken, Rice",0.1,0.5
"Milk, Rice","Chicken, Olive Oil",0.1,1.0
"Chicken, Milk, Olive Oil",Rice,0.1,1.0
"Chicken, Milk, Rice",Olive Oil,0.1,1.0
