antecedents,consequents,support,confidence,lift
"Conditioner, Hand Sanitizer","Shampoo, Toothbrush, Toothpaste",0.2,1.0,3.3333333333333335
"Conditioner, Shampoo","Hand Sanitizer, Toothbrush, Toothpaste",0.2,0.5,1.6666666666666667
"Hand Sanitizer, Shampoo","Conditioner, Toothbrush, Toothpaste",0.2,1.0,5.0
Toothbrush,"Conditioner, Hand Sanitizer, Shampoo, Toothpaste",0.2,0.4,2.0
Toothpaste,"Conditioner, Hand Sanitizer, Shampoo, Toothbrush",0.2,0.4,2.0
Conditioner,"Hand Sanitizer, Shampoo, Toothbrush, Toothpaste",0.2,0.4,2.0
Hand Sanitizer,"Conditioner, Shampoo, Toothbrush, Toothpaste",0.2,0.4,2.0
Shampoo,"Conditioner, Hand Sanitizer, Toothbrush, Toothpaste",0.2,0.4,2.0
"Conditioner, Laundry Detergent, Toothbrush, Toothpaste",Hand Sanitizer,0.1,1.0,2.0
"Hand Sanitizer, Laundry Detergent, Toothbrush, Toothpaste",Conditioner,0.1,1.0,2.0
"Conditioner, Hand Sanitizer, Laundry Detergent, Toothbrush",Toothpaste,0.1,1.0,2.0
"Conditioner, Hand Sanitizer, Toothbrush, Toothpaste",Laundry Detergent,0.1,0.5,1.0
"Conditioner, Hand Sanitizer, Laundry Detergent, Toothpaste",Toothbrush,0.1,1.0,2.0
"Laundry Detergent, Toothbrush, Toothpaste","Conditioner, Hand Sanitizer",0.1,1.0,5.0
"Conditioner, Laundry Detergent, Toothbrush","Hand Sanitizer, Toothpaste",0.1,1.0,2.5
"Hand Sanitizer, Laundry Detergent, Toothbrush","Conditioner, Toothpaste",0.1,1.0,5.0
"Conditioner, Toothbrush, Toothpaste","Hand Sanitizer, Laundry Detergent",0.1,0.5,2.5
"Conditioner, Hand Sanitizer, Toothbrush","Laundry Detergent, Toothpaste",0.1,0.5,2.5
"Conditioner, Laundry Detergent, Toothpaste","Hand Sanitizer, Toothbrush",0.1,1.0,3.3333333333333335
"Hand Sanitizer, Laundry Detergent, Toothpaste","Conditioner, Toothbrush",0.1,0.5,1.6666666666666667
"Conditioner, Hand Sanitizer, Laundry Detergent","Toothbrush, Toothpaste",0.1,1.0,2.5
"Conditioner, Hand Sanitizer, Toothpaste","Laundry Detergent, Toothbrush",0.1,0.5,5.0
"Laundry Detergent, Toothbrush","Conditioner, Hand Sanitizer, Toothpaste",0.1,1.0,5.0
"Laundry Detergent, Toothpaste","Conditioner, Hand Sanitizer, Toothbrush",0.1,0.5,2.5
"Hand Sanitizer, Laundry Detergent","Conditioner, Toothbrush, Toothpaste",0.1,0.5,2.5
"Conditioner, Toothpaste","Hand Sanitizer, Laundry Detergent, Toothbrush",0.1,0.5,5.0
"Conditioner, Hand Sanitizer","Laundry Detergent, Toothbrush, Toothpaste",0.1,0.5,5.0
"Conditioner, Soap, Toothbrush, Toothpaste",Hand Sanitizer,0.1,1.0,2.0
"Hand Sanitizer, Soap, Toothbrush, Toothpaste",Conditioner,0.1,1.0,2.0
"Conditioner, Hand Sanitizer, Soap, Toothbrush",Toothpaste,0.1,1.0,2.0
"Conditioner, Hand Sanitizer, Toothbrush, Toothpaste",Soap,0.1,0.5,1.0
"Conditioner, Hand Sanitizer, Soap, Toothpaste",Toothbrush,0.1,1.0,2.0
"Soap, Toothbrush, Toothpaste","Conditioner, Hand Sanitizer",0.1,1.0,5.0
"Conditioner, Soap, Toothbrush","Hand Sanitizer, Toothpaste",0.1,0.5,1.25
"Hand Sanitizer, Soap, Toothbrush","Conditioner, Toothpaste",0.1,1.0,5.0
"Conditioner, Toothbrush, Toothpaste","Hand Sanitizer, Soap",0.1,0.5,2.5
"Conditioner, Hand Sanitizer, Toothbrush","Soap, Toothpaste",0.1,0.5,2.5
"Conditioner, Soap, Toothpaste","Hand Sanitizer, Toothbrush",0.1,1.0,3.3333333333333335
"Hand Sanitizer, Soap, Toothpaste","Conditioner, Toothbrush",0.1,0.5,1.6666666666666667
"Conditioner, Hand Sanitizer, Soap","Toothbrush, Toothpaste",0.1,1.0,2.5
"Conditioner, Hand Sanitizer, Toothpaste","Soap, Toothbrush",0.1,0.5,2.5
"Soap, Toothbrush","Conditioner, Hand Sanitizer, Toothpaste",0.1,0.5,2.5
"Soap, Toothpaste","Conditioner, Hand Sanitizer, Toothbrush",0.1,0.5,2.5
"Hand Sanitizer, Soap","Conditioner, Toothbrush, Toothpaste",0.1,0.5,2.5
"Conditioner, Toothpaste","Hand Sanitizer, Soap, Toothbrush",0.1,0.5,5.0
"Conditioner, Hand Sanitizer","Soap, Toothbrush, Toothpaste",0.1,0.5,5.0
"Conditioner, Hand Sanitizer, Laundry Detergent, Toothpaste",Shampoo,0.1,1.0,2.0
"Conditioner, Laundry Detergent, Shampoo, Toothpaste",Hand Sanitizer,0.1,1.0,2.0
"Hand Sanitizer, Laundry Detergent, Shampoo, Toothpaste",Conditioner,0.1,1.0,2.0
"Conditioner, Hand Sanitizer, Laundry Detergent, Shampoo",Toothpaste,0.1,1.0,2.0
"Conditioner, Hand Sanitizer, Shampoo, Toothpaste",Laundry Detergent,0.1,0.5,1.0
"Conditioner, Laundry Detergent, Toothpaste","Hand Sanitizer, Shampoo",0.1,1.0,5.0
"Hand Sanitizer, Laundry Detergent, Toothpaste","Conditioner, Shampoo",0.1,0.5,1.25
"Laundry Detergent, Shampoo, Toothpaste","Conditioner, Hand Sanitizer",0.1,1.0,5.0
"Conditioner, Hand Sanitizer, Laundry Detergent","Shampoo, Toothpaste",0.1,1.0,3.3333333333333335
"Conditioner, Laundry Detergent, Shampoo","Hand Sanitizer, Toothpaste",0.1,0.5,1.25
"Hand Sanitizer, Laundry Detergent, Shampoo","Conditioner, Toothpaste",0.1,1.0,5.0
"Conditioner, Hand Sanitizer, Toothpaste","Laundry Detergent, Shampoo",0.1,0.5,2.5
"Conditioner, Shampoo, Toothpaste","Hand Sanitizer, Laundry Detergent",0.1,0.5,2.5
"Hand Sanitizer, Shampoo, Toothpaste","Conditioner, Laundry Detergent",0.1,0.5,1.6666666666666667
"Conditioner, Hand Sanitizer, Shampoo","Laundry Detergent, Toothpaste",0.1,0.5,2.5
"Laundry Detergent, Toothpaste","Conditioner, Hand Sanitizer, Shampoo",0.1,0.5,2.5
"Hand Sanitizer, Laundry Detergent","Conditioner, Shampoo, Toothpaste",0.1,0.5,2.5
"Laundry Detergent, Shampoo","Conditioner, Hand Sanitizer, Toothpaste",0.1,0.5,2.5
"Conditioner, Toothpaste","Hand Sanitizer, Laundry Detergent, Shampoo",0.1,0.5,5.0
"Conditioner, Hand Sanitizer","Laundry Detergent, Shampoo, Toothpaste",0.1,0.5,5.0
"Hand Sanitizer, Shampoo","Conditioner, Laundry Detergent, Toothpaste",0.1,0.5,5.0
"Conditioner, Hand Sanitizer, Soap, Toothpaste",Shampoo,0.1,1.0,2.0
"Conditioner, Shampoo, Soap, Toothpaste",Hand Sanitizer,0.1,1.0,2.0
"Hand Sanitizer, Shampoo, Soap, Toothpaste",Conditioner,0.1,1.0,2.0
"Conditioner, Hand Sanitizer, Shampoo, Soap",Toothpaste,0.1,1.0,2.0
"Conditioner, Hand Sanitizer, Shampoo, Toothpaste",Soap,0.1,0.5,1.0
"Conditioner, Soap, Toothpaste","Hand Sanitizer, Shampoo",0.1,1.0,5.0
"Hand Sanitizer, Soap, Toothpaste","Conditioner, Shampoo",0.1,0.5,1.25
"Shampoo, Soap, Toothpaste","Conditioner, Hand Sanitizer",0.1,1.0,5.0
"Conditioner, Hand Sanitizer, Soap","Shampoo, Toothpaste",0.1,1.0,3.3333333333333335
"Hand Sanitizer, Shampoo, Soap","Conditioner, Toothpaste",0.1,1.0,5.0
"Conditioner, Hand Sanitizer, Toothpaste","Shampoo, Soap",0.1,0.5,1.6666666666666667
"Conditioner, Shampoo, Toothpaste","Hand Sanitizer, Soap",0.1,0.5,2.5
"Hand Sanitizer, Shampoo, Toothpaste","Conditioner, Soap",0.1,0.5,1.25
"Conditioner, Hand Sanitizer, Shampoo","Soap, Toothpaste",0.1,0.5,2.5
"Soap, Toothpaste","Conditioner, Hand Sanitizer, Shampoo",0.1,0.5,2.5
"Hand Sanitizer, Soap","Conditioner, Shampoo, Toothpaste",0.1,0.5,2.5
"Conditioner, Toothpaste","Hand Sanitizer, Shampoo, Soap",0.1,0.5,5.0
"Conditioner, Hand Sanitizer","Shampoo, Soap, Toothpaste",0.1,0.5,5.0
"Hand Sanitizer, Shampoo","Conditioner, Soap, Toothpaste",0.1,0.5,5.0
"Conditioner, Laundry Detergent, Soap, Toothpaste",Hand Sanitizer,0.1,1.0,2.0
"Hand Sanitizer, Laundry Detergent, Soap, Toothpaste",Conditioner,0.1,0.5,1.0
"Conditioner, Hand Sanitizer, Laundry Detergent, Soap",Toothpaste,0.1,1.0,2.0
"Conditioner, Hand Sanitizer, Laundry Detergent, Toothpaste",Soap,0.1,1.0,2.0
"Conditioner, Hand Sanitizer, Soap, Toothpaste",Laundry Detergent,0.1,1.0,2.0
"Laundry Detergent, Soap, Toothpaste","Conditioner, Hand Sanitizer",0.1,0.5,2.5
"Hand Sanitizer, Laundry Detergent, Soap","Conditioner, Toothpaste",0.1,0.5,2.5
"Conditioner, Laundry Detergent, Toothpaste","Hand Sanitizer, Soap",0.1,1.0,5.0
"Hand Sanitizer, Laundry Detergent, Toothpaste","Conditioner, Soap",0.1,0.5,1.25
"Conditioner, Hand Sanitizer, Laundry Detergent","Soap, Toothpaste",0.1,1.0,5.0
"Conditioner, Soap, Toothpaste","Hand Sanitizer, Laundry Detergent",0.1,1.0,5.0
"Hand Sanitizer, Soap, Toothpaste","Conditioner, Laundry Detergent",0.1,0.5,1.6666666666666667
"Conditioner, Hand Sanitizer, Soap","Laundry Detergent, Toothpaste",0.1,1.0,5.0
"Conditioner, Hand Sanitizer, Toothpaste","Laundry Detergent, Soap",0.1,0.5,1.25
"Laundry Detergent, Toothpaste","Conditioner, Hand Sanitizer, Soap",0.1,0.5,5.0
"Hand Sanitizer, Laundry Detergent","Conditioner, Soap, Toothpaste",0.1,0.5,5.0
"Soap, Toothpaste","Conditioner, Hand Sanitizer, Laundry Detergent",0.1,0.5,5.0
"Hand Sanitizer, Soap","Conditioner, Laundry Detergent, Toothpaste",0.1,0.5,5.0
"Conditioner, Toothpaste","Hand Sanitizer, Laundry Detergent, Soap",0.1,0.5,2.5
"Conditioner, Hand Sanitizer","Laundry Detergent, Soap, Toothpaste",0.1,0.5,2.5
"Conditioner, Laundry Detergent, Toothbrush, Toothpaste",Shampoo,0.1,1.0,2.0
"Laundry Detergent, Shampoo, Toothbrush, Toothpaste",Conditioner,0.1,1.0,2.0
"Conditioner, Laundry Detergent, Shampoo, Toothbrush",Toothpaste,0.1,1.0,2.0
"Conditioner, Shampoo, Toothbrush, Toothpaste",Laundry Detergent,0.1,0.5,1.0
"Conditioner, Laundry Detergent, Shampoo, Toothpaste",Toothbrush,0.1,1.0,2.0
"Laundry Detergent, Toothbrush, Toothpaste","Conditioner, Shampoo",0.1,1.0,2.5
"Conditioner, Laundry Detergent, Toothbrush","Shampoo, Toothpaste",0.1,1.0,3.3333333333333335
"Laundry Detergent, Shampoo, Toothbrush","Conditioner, Toothpaste",0.1,1.0,5.0
"Conditioner, Toothbrush, Toothpaste","Laundry Detergent, Shampoo",0.1,0.5,2.5
"Conditioner, Laundry Detergent, Toothpaste","Shampoo, Toothbrush",0.1,1.0,2.5
"Laundry Detergent, Shampoo, Toothpaste","Conditioner, Toothbrush",0.1,1.0,3.3333333333333335
"Conditioner, Laundry Detergent, Shampoo","Toothbrush, Toothpaste",0.1,0.5,1.25
"Conditioner, Shampoo, Toothpaste","Laundry Detergent, Toothbrush",0.1,0.5,5.0
"Laundry Detergent, Toothbrush","Conditioner, Shampoo, Toothpaste",0.1,1.0,5.0
"Laundry Detergent, Toothpaste","Conditioner, Shampoo, Toothbrush",0.1,0.5,1.6666666666666667
"Laundry Detergent, Shampoo","Conditioner, Toothbrush, Toothpaste",0.1,0.5,2.5
"Conditioner, Toothpaste","Laundry Detergent, Shampoo, Toothbrush",0.1,0.5,5.0
"Conditioner, Soap, Toothbrush, Toothpaste",Shampoo,0.1,1.0,2.0
"Shampoo, Soap, Toothbrush, Toothpaste",Conditioner,0.1,1.0,2.0
"Conditioner, Shampoo, Soap, Toothbrush",Toothpaste,0.1,0.5,1.0
"Conditioner, Shampoo, Toothbrush, Toothpaste",Soap,0.1,0.5,1.0
"Conditioner, Shampoo, Soap, Toothpaste",Toothbrush,0.1,1.0,2.0
"Soap, Toothbrush, Toothpaste","Conditioner, Shampoo",0.1,1.0,2.5
"Conditioner, Soap, Toothbrush","Shampoo, Toothpaste",0.1,0.5,1.6666666666666667
"Shampoo, Soap, Toothbrush","Conditioner, Toothpaste",0.1,0.5,2.5
"Conditioner, Toothbrush, Toothpaste","Shampoo, Soap",0.1,0.5,1.6666666666666667
"Conditioner, Soap, Toothpaste","Shampoo, Toothbrush",0.1,1.0,2.5
"Shampoo, Soap, Toothpaste","Conditioner, Toothbrush",0.1,1.0,3.3333333333333335
"Conditioner, Shampoo, Toothpaste","Soap, Toothbrush",0.1,0.5,2.5
"Soap, Toothbrush","Conditioner, Shampoo, Toothpaste",0.1,0.5,2.5
"Soap, Toothpaste","Conditioner, Shampoo, Toothbrush",0.1,0.5,1.6666666666666667
"Conditioner, Toothpaste","Shampoo, Soap, Toothbrush",0.1,0.5,2.5
"Laundry Detergent, Soap, Toothbrush, Toothpaste",Conditioner,0.1,1.0,2.0
"Conditioner, Laundry Detergent, Soap, Toothbrush",Toothpaste,0.1,1.0,2.0
"Conditioner, Laundry Detergent, Toothbrush, Toothpaste",Soap,0.1,1.0,2.0
"Conditioner, Soap, Toothbrush, Toothpaste",Laundry Detergent,0.1,1.0,2.0
"Conditioner, Laundry Detergent, Soap, Toothpaste",Toothbrush,0.1,1.0,2.0
"Laundry Detergent, Soap, Toothbrush","Conditioner, Toothpaste",0.1,1.0,5.0
"Laundry Detergent, Toothbrush, Toothpaste","Conditioner, Soap",0.1,1.0,2.5
"Conditioner, Laundry Detergent, Toothbrush","Soap, Toothpaste",0.1,1.0,5.0
"Soap, Toothbrush, Toothpaste","Conditioner, Laundry Detergent",0.1,1.0,3.3333333333333335
"Conditioner, Soap, Toothbrush","Laundry Detergent, Toothpaste",0.1,0.5,2.5
"Conditioner, Toothbrush, Toothpaste","Laundry Detergent, Soap",0.1,0.5,1.25
"Laundry Detergent, Soap, Toothpaste","Conditioner, Toothbrush",0.1,0.5,1.6666666666666667
"Conditioner, Laundry Detergent, Toothpaste","Soap, Toothbrush",0.1,1.0,5.0
"Conditioner, Soap, Toothpaste","Laundry Detergent, Toothbrush",0.1,1.0,10.0
"Laundry Detergent, Toothbrush","Conditioner, Soap, Toothpaste",0.1,1.0,10.0
"Soap, Toothbrush","Conditioner, Laundry Detergent, Toothpaste",0.1,0.5,5.0
"Laundry Detergent, Toothpaste","Conditioner, Soap, Toothbrush",0.1,0.5,2.5
"Soap, Toothpaste","Conditioner, Laundry Detergent, Toothbrush",0.1,0.5,5.0
"Conditioner, Toothpaste","Laundry Detergent, Soap, Toothbrush",0.1,0.5,5.0
"Conditioner, Laundry Detergent, Soap, Toothpaste",Shampoo,0.1,1.0,2.0
"Laundry Detergent, Shampoo, Soap, Toothpaste",Conditioner,0.1,1.0,2.0
"Conditioner, Laundry Detergent, Shampoo, Soap",Toothpaste,0.1,0.5,1.0
"Conditioner, Laundry Detergent, Shampoo, Toothpaste",Soap,0.1,1.0,2.0
"Conditioner, Shampoo, Soap, Toothpaste",Laundry Detergent,0.1,1.0,2.0
"Laundry Detergent, Soap, Toothpaste","Conditioner, Shampoo",0.1,0.5,1.25
"Laundry Detergent, Shampoo, Soap","Conditioner, Toothpaste",0.1,0.5,2.5
"Conditioner, Laundry Detergent, Toothpaste","Shampoo, Soap",0.1,1.0,3.3333333333333335
"Laundry Detergent, Shampoo, Toothpaste","Conditioner, Soap",0.1,1.0,2.5
"Conditioner, Laundry Detergent, Shampoo","Soap, Toothpaste",0.1,0.5,2.5
"Conditioner, Soap, Toothpaste","Laundry Detergent, Shampoo",0.1,1.0,5.0
"Shampoo, Soap, Toothpaste","Conditioner, Laundry Detergent",0.1,1.0,3.3333333333333335
"Conditioner, Shampoo, Toothpaste","Laundry Detergent, Soap",0.1,0.5,1.25
"Laundry Detergent, Toothpaste","Conditioner, Shampoo, Soap",0.1,0.5,1.6666666666666667
"Laundry Detergent, Shampoo","Conditioner, Soap, Toothpaste",0.1,0.5,5.0
"Soap, Toothpaste","Conditioner, Laundry Detergent, Shampoo",0.1,0.5,2.5
"Conditioner, Toothpaste","Laundry Detergent, Shampoo, Soap",0.1,0.5,2.5
"Conditioner, Hand Sanitizer, Laundry Detergent, Toothbrush, Toothpaste",Shampoo,0.1,1.0,2.0
"Conditioner, Laundry Detergent, Shampoo, Toothbrush, Toothpaste",Hand Sanitizer,0.1,1.0,2.0
"Hand Sanitizer, Laundry Detergent, Shampoo, Toothbrush, Toothpaste",Conditioner,0.1,1.0,2.0
"Conditioner, Hand Sanitizer, Laundry Detergent, Shampoo, Toothbrush",Toothpaste,0.1,1.0,2.0
"Conditioner, Hand Sanitizer, Shampoo, Toothbrush, Toothpaste",Laundry Detergent,0.1,0.5,1.0
"Conditioner, Hand Sanitizer, Laundry Detergent, Shampoo, Toothpaste",Toothbrush,0.1,1.0,2.0
"Conditioner, Laundry Detergent, Toothbrush, Toothpaste","Hand Sanitizer, Shampoo",0.1,1.0,5.0
"Hand Sanitizer, Laundry Detergent, Toothbrush, Toothpaste","Conditioner, Shampoo",0.1,1.0,2.5
"Laundry Detergent, Shampoo, Toothbrush, Toothpaste","Conditioner, Hand Sanitizer",0.1,1.0,5.0
"Conditioner, Hand Sanitizer, Laundry Detergent, Toothbrush","Shampoo, Toothpaste",0.1,1.0,3.3333333333333335
"Conditioner, Laundry Detergent, Shampoo, Toothbrush","Hand Sanitizer, Toothpaste",0.1,1.0,2.5
"Hand Sanitizer, Laundry Detergent, Shampoo, Toothbrush","Conditioner, Toothpaste",0.1,1.0,5.0
"Conditioner, Hand Sanitizer, Toothbrush, Toothpaste","Laundry Detergent, Shampoo",0.1,0.5,2.5
"Conditioner, Shampoo, Toothbrush, Toothpaste","Hand Sanitizer, Laundry Detergent",0.1,0.5,2.5
"Hand Sanitizer, Shampoo, Toothbrush, Toothpaste","Conditioner, Laundry Detergent",0.1,0.5,1.6666666666666667
"Conditioner, Hand Sanitizer, Shampoo, Toothbrush","Laundry Detergent, Toothpaste",0.1,0.5,2.5
"Conditioner, Hand Sanitizer, Laundry Detergent, Toothpaste","Shampoo, Toothbrush",0.1,1.0,2.5
"Conditioner, Laundry Detergent, Shampoo, Toothpaste","Hand Sanitizer, Toothbrush",0.1,1.0,3.3333333333333335
"Hand Sanitizer, Laundry Detergent, Shampoo, Toothpaste","Conditioner, Toothbrush",0.1,1.0,3.3333333333333335
"Conditioner, Hand Sanitizer, Laundry Detergent, Shampoo","Toothbrush, Toothpaste",0.1,1.0,2.5
"Conditioner, Hand Sanitizer, Shampoo, Toothpaste","Laundry Detergent, Toothbrush",0.1,0.5,5.0
"Laundry Detergent, Toothbrush, Toothpaste","Conditioner, Hand Sanitizer, Shampoo",0.1,1.0,5.0
"Conditioner, Laundry Detergent, Toothbrush","Hand Sanitizer, Shampoo, Toothpaste",0.1,1.0,5.0
"Hand Sanitizer, Laundry Detergent, Toothbrush","Conditioner, Shampoo, Toothpaste",0.1,1.0,5.0
"Laundry Detergent, Shampoo, Toothbrush","Conditioner, Hand Sanitizer, Toothpaste",0.1,1.0,5.0
"Conditioner, Toothbrush, Toothpaste","Hand Sanitizer, Laundry Detergent, Shampoo",0.1,0.5,5.0
"Conditioner, Hand Sanitizer, Toothbrush","Laundry Detergent, Shampoo, Toothpaste",0.1,0.5,5.0
"Hand Sanitizer, Shampoo, Toothbrush","Conditioner, Laundry Detergent, Toothpaste",0.1,0.5,5.0
"Conditioner, Laundry Detergent, Toothpaste","Hand Sanitizer, Shampoo, Toothbrush",0.1,1.0,5.0
"Hand Sanitizer, Laundry Detergent, Toothpaste","Conditioner, Shampoo, Toothbrush",0.1,0.5,1.6666666666666667
"Laundry Detergent, Shampoo, Toothpaste","Conditioner, Hand Sanitizer, Toothbrush",0.1,1.0,5.0
"Conditioner, Hand Sanitizer, Laundry Detergent","Shampoo, Toothbrush, Toothpaste",0.1,1.0,3.3333333333333335
"Conditioner, Laundry Detergent, Shampoo","Hand Sanitizer, Toothbrush, Toothpaste",0.1,0.5,1.6666666666666667
"Hand Sanitizer, Laundry Detergent, Shampoo","Conditioner, Toothbrush, Toothpaste",0.1,1.0,5.0
"Conditioner, Hand Sanitizer, Toothpaste","Laundry Detergent, Shampoo, Toothbrush",0.1,0.5,5.0
"Conditioner, Shampoo, Toothpaste","Hand Sanitizer, Laundry Detergent, Toothbrush",0.1,0.5,5.0
"Hand Sanitizer, Shampoo, Toothpaste","Conditioner, Laundry Detergent, Toothbrush",0.1,0.5,5.0
"Conditioner, Hand Sanitizer, Shampoo","Laundry Detergent, Toothbrush, Toothpaste",0.1,0.5,5.0
"Laundry Detergent, Toothbrush","Conditioner, Hand Sanitizer, Shampoo, Toothpaste",0.1,1.0,5.0
"Laundry Detergent, Toothpaste","Conditioner, Hand Sanitizer, Shampoo, Toothbrush",0.1,0.5,2.5
"Hand Sanitizer, Laundry Detergent","Conditioner, Shampoo, Toothbrush, Toothpaste",0.1,0.5,2.5
"Laundry Detergent, Shampoo","Conditioner, Hand Sanitizer, Toothbrush, Toothpaste",0.1,0.5,2.5
"Conditioner, Toothpaste","Hand Sanitizer, Laundry Detergent, Shampoo, Toothbrush",0.1,0.5,5.0
"Conditioner, Hand Sanitizer","Laundry Detergent, Shampoo, Toothbrush, Toothpaste",0.1,0.5,5.0
"Hand Sanitizer, Shampoo","Conditioner, Laundry Detergent, Toothbrush, Toothpaste",0.1,0.5,5.0
"Conditioner, Hand Sanitizer, Soap, Toothbrush, Toothpaste",Shampoo,0.1,1.0,2.0
"Conditioner, Shampoo, Soap, Toothbrush, Toothpaste",Hand Sanitizer,0.1,1.0,2.0
"Hand Sanitizer, Shampoo, Soap, Toothbrush, Toothpaste",Conditioner,0.1,1.0,2.0
"Conditioner, Hand Sanitizer, Shampoo, Soap, Toothbrush",Toothpaste,0.1,1.0,2.0
"Conditioner, Hand Sanitizer, Shampoo, Toothbrush, Toothpaste",Soap,0.1,0.5,1.0
"Conditioner, Hand Sanitizer, Shampoo, Soap, Toothpaste",Toothbrush,0.1,1.0,2.0
"Conditioner, Soap, Toothbrush, Toothpaste","Hand Sanitizer, Shampoo",0.1,1.0,5.0
"Hand Sanitizer, Soap, Toothbrush, Toothpaste","Conditioner, Shampoo",0.1,1.0,2.5
"Shampoo, Soap, Toothbrush, Toothpaste","Conditioner, Hand Sanitizer",0.1,1.0,5.0
"Conditioner, Hand Sanitizer, Soap, Toothbrush","Shampoo, Toothpaste",0.1,1.0,3.3333333333333335
"Conditioner, Shampoo, Soap, Toothbrush","Hand Sanitizer, Toothpaste",0.1,0.5,1.25
"Hand Sanitizer, Shampoo, Soap, Toothbrush","Conditioner, Toothpaste",0.1,1.0,5.0
"Conditioner, Hand Sanitizer, Toothbrush, Toothpaste","Shampoo, Soap",0.1,0.5,1.6666666666666667
"Conditioner, Shampoo, Toothbrush, Toothpaste","Hand Sanitizer, Soap",0.1,0.5,2.5
"Hand Sanitizer, Shampoo, Toothbrush, Toothpaste","Conditioner, Soap",0.1,0.5,1.25
"Conditioner, Hand Sanitizer, Shampoo, Toothbrush","Soap, Toothpaste",0.1,0.5,2.5
"Conditioner, Hand Sanitizer, Soap, Toothpaste","Shampoo, Toothbrush",0.1,1.0,2.5
"Conditioner, Shampoo, Soap, Toothpaste","Hand Sanitizer, Toothbrush",0.1,1.0,3.3333333333333335
"Hand Sanitizer, Shampoo, Soap, Toothpaste","Conditioner, Toothbrush",0.1,1.0,3.3333333333333335
"Conditioner, Hand Sanitizer, Shampoo, Soap","Toothbrush, Toothpaste",0.1,1.0,2.5
"Conditioner, Hand Sanitizer, Shampoo, Toothpaste","Soap, Toothbrush",0.1,0.5,2.5
"Soap, Toothbrush, Toothpaste","Conditioner, Hand Sanitizer, Shampoo",0.1,1.0,5.0
"Conditioner, Soap, Toothbrush","Hand Sanitizer, Shampoo, Toothpaste",0.1,0.5,2.5
"Hand Sanitizer, Soap, Toothbrush","Conditioner, Shampoo, Toothpaste",0.1,1.0,5.0
"Shampoo, Soap, Toothbrush","Conditioner, Hand Sanitizer, Toothpaste",0.1,0.5,2.5
"Conditioner, Toothbrush, Toothpaste","Hand Sanitizer, Shampoo, Soap",0.1,0.5,5.0
"Conditioner, Hand Sanitizer, Toothbrush","Shampoo, Soap, Toothpaste",0.1,0.5,5.0
"Hand Sanitizer, Shampoo, Toothbrush","Conditioner, Soap, Toothpaste",0.1,0.5,5.0
"Conditioner, Soap, Toothpaste","Hand Sanitizer, Shampoo, Toothbrush",0.1,1.0,5.0
"Hand Sanitizer, Soap, Toothpaste","Conditioner, Shampoo, Toothbrush",0.1,0.5,1.6666666666666667
"Shampoo, Soap, Toothpaste","Conditioner, Hand Sanitizer, Toothbrush",0.1,1.0,5.0
"Conditioner, Hand Sanitizer, Soap","Shampoo, Toothbrush, Toothpaste",0.1,1.0,3.3333333333333335
"Hand Sanitizer, Shampoo, Soap","Conditioner, Toothbrush, Toothpaste",0.1,1.0,5.0
"Conditioner, Hand Sanitizer, Toothpaste","Shampoo, Soap, Toothbrush",0.1,0.5,2.5
"Conditioner, Shampoo, Toothpaste","Hand Sanitizer, Soap, Toothbrush",0.1,0.5,5.0
"Hand Sanitizer, Shampoo, Toothpaste","Conditioner, Soap, Toothbrush",0.1,0.5,2.5
"Conditioner, Hand Sanitizer, Shampoo","Soap, Toothbrush, Toothpaste",0.1,0.5,5.0
"Soap, Toothbrush","Conditioner, Hand Sanitizer, Shampoo, Toothpaste",0.1,0.5,2.5
"Soap, Toothpaste","Conditioner, Hand Sanitizer, Shampoo, Toothbrush",0.1,0.5,2.5
"Hand Sanitizer, Soap","Conditioner, Shampoo, Toothbrush, Toothpaste",0.1,0.5,2.5
"Conditioner, Toothpaste","Hand Sanitizer, Shampoo, Soap, Toothbrush",0.1,0.5,5.0
"Conditioner, Hand Sanitizer","Shampoo, Soap, Toothbrush, Toothpaste",0.1,0.5,5.0
"Hand Sanitizer, Shampoo","Conditioner, Soap, Toothbrush, Toothpaste",0.1,0.5,5.0
"Conditioner, Laundry Detergent, Soap, Toothbrush, Toothpaste",Hand Sanitizer,0.1,1.0,2.0
"Hand Sanitizer, Laundry Detergent, Soap, Toothbrush, Toothpaste",Conditioner,0.1,1.0,2.0
"Conditioner, Hand Sanitizer, Laundry Detergent, Soap, Toothbrush",Toothpaste,0.1,1.0,2.0
"Conditioner, Hand Sanitizer, Laundry Detergent, Toothbrush, Toothpaste",Soap,0.1,1.0,2.0
"Conditioner, Hand Sanitizer, Soap, Toothbrush, Toothpaste",Laundry Detergent,0.1,1.0,2.0
"Conditioner, Hand Sanitizer, Laundry Detergent, Soap, Toothpaste",Toothbrush,0.1,1.0,2.0
"Laundry Detergent, Soap, Toothbrush, Toothpaste","Conditioner, Hand Sanitizer",0.1,1.0,5.0
"Conditioner, Laundry Detergent, Soap, Toothbrush","Hand Sanitizer, Toothpaste",0.1,1.0,2.5
"Hand Sanitizer, Laundry Detergent, Soap, Toothbrush","Conditioner, Toothpaste",0.1,1.0,5.0
"Conditioner, Laundry Detergent, Toothbrush, Toothpaste","Hand Sanitizer, Soap",0.1,1.0,5.0
